,fips,state,name,area_2010,unemployment_rate_2019,per_capita_income_2019,"Total publicly funded clinics, 2015 [1]",proportion_votes_democrats_2016,proportion_votes_republican_2016,clinics_per_sqmiles,clinics_per_1000_sqmiles,percent_votes_democrats_2016,percent_votes_republican_2016,Rates_of_adherence_per_1000_population
911,20059,Kansas,Franklin County,571.76,3.4,26998,2,0.265434415,0.659129293,0.003497971,3.50,26.54,65.91,662.85
912,20061,Kansas,Geary County,384.62,4.1,23897,3,0.360359097,0.577360079,0.007799906,7.80,36.04,57.74,381.27
913,20063,Kansas,Gove County,1071.67,1.4,28859,0,0.112198795,0.848644578,0,0.00,11.22,84.86,382.98
914,20065,Kansas,Graham County,898.52,2.2,27236,0,0.146245059,0.800790514,0,0.00,14.62,80.08,571.06
915,20067,Kansas,Grant County,574.8,6.2,25411,4,0.184768498,0.75941151,0.006958942,6.96,18.48,75.94,479.01
916,20069,Kansas,Gray County,868.87,2,29421,1,0.127797116,0.820984585,0.00115092,1.15,12.78,82.10,665.35
917,20071,Kansas,Greeley County,778.45,0,28982,0,0.129890454,0.818466354,0,0.00,12.99,81.85,593.24
918,20073,Kansas,Greenwood County,1143.3,2.7,27500,1,0.172180719,0.763429385,0.000874661,0.87,17.22,76.34,670.41
919,20075,Kansas,Hamilton County,996.51,0.8,22003,0,0.13459268,0.814639906,0,0.00,13.46,81.46,495.44
920,20077,Kansas,Harper County,801.27,3.7,24800,1,0.154397135,0.775964982,0.001248019,1.25,15.44,77.60,485.5
921,20079,Kansas,Harvey County,539.75,2.5,28226,3,0.344291609,0.58480055,0.005558129,5.56,34.43,58.48,634.41
922,20081,Kansas,Haskell County,577.52,3.8,26814,1,0.175384615,0.777692308,0.001731542,1.73,17.54,77.77,561.35
923,20083,Kansas,Hodgeman County,859.99,1.6,30044,0,0.123260437,0.839960239,0,0.00,12.33,84.00,541.82
924,20085,Kansas,Jackson County,656.22,4.8,28127,2,0.259996508,0.678889471,0.003047758,3.05,26.00,67.89,668.58
925,20087,Kansas,Jefferson County,532.57,2.6,30655,0,0.304625199,0.627162311,0,0.00,30.46,62.72,423.34
926,20089,Kansas,Jewell County,909.78,1.2,27731,0,0.12137559,0.811867835,0,0.00,12.14,81.19,396.84
927,20091,Kansas,Johnson County,473.38,2.6,46517,5,0.451555479,0.478661534,0.010562339,10.56,45.16,47.87,593.11
928,20093,Kansas,Kearny County,870.54,2.2,23415,1,0.169056604,0.790943396,0.001148712,1.15,16.91,79.09,545.2
929,20095,Kansas,Kingman County,863.36,4.7,34578,1,0.181042365,0.764096312,0.001158265,1.16,18.10,76.41,713.6
930,20097,Kansas,Kiowa County,722.64,2.3,26321,1,0.108504399,0.835777126,0.001383815,1.38,10.85,83.58,631.08
931,20099,Kansas,Labette County,645.3,3.2,24572,1,0.282106327,0.660689481,0.001549667,1.55,28.21,66.07,817.47
932,20101,Kansas,Lane County,717.46,1.8,28435,0,0.125150421,0.823104693,0,0.00,12.52,82.31,503.26
933,20103,Kansas,Leavenworth County,462.83,3.9,32444,1,0.339129263,0.585894325,0.002160621,2.16,33.91,58.59,900.57
934,20105,Kansas,Lincoln County,719.4,3.6,25803,1,0.147790055,0.806629834,0.001390047,1.39,14.78,80.66,325.55
935,20107,Kansas,Linn County,594.06,3.6,27926,0,0.168497312,0.789203085,0,0.00,16.85,78.92,580.68
936,20109,Kansas,Logan County,1072.99,1.1,28135,1,0.110534125,0.833827893,0.000931975,0.93,11.05,83.38,290.18
937,20111,Kansas,Lyon County,847.47,4.4,26904,1,0.379395487,0.540996169,0.001179983,1.18,37.94,54.10,829.46
938,20113,Kansas,McPherson County,898.27,1.8,31006,0,0.255806478,0.675640923,0,0.00,25.58,67.56,440.55
939,20115,Kansas,Marion County,944.29,2.7,26577,0,0.21537054,0.718755718,0,0.00,21.54,71.88,623.58
940,20117,Kansas,Marshall County,900.18,2.9,28469,1,0.231542158,0.709916994,0.001110889,1.11,23.15,70.99,556.71
941,20119,Kansas,Meade County,978.09,1.2,28945,1,0.122985075,0.829850746,0.001022401,1.02,12.30,82.99,636.95
942,20121,Kansas,Miami County,575.66,2.7,35659,2,0.268420337,0.66877379,0.003474273,3.47,26.84,66.88,728.31
943,20123,Kansas,Mitchell County,701.79,2.5,25801,1,0.166076487,0.78470255,0.001424928,1.42,16.61,78.47,490.77
944,20125,Kansas,Montgomery County,643.53,5,24647,2,0.219994838,0.728383378,0.003107858,3.11,22.00,72.84,792.09
945,20127,Kansas,Morris County,695.28,2.3,29558,1,0.228193146,0.697040498,0.001438269,1.44,22.82,69.70,539.71
946,20129,Kansas,Morton County,729.73,2.1,23447,1,0.125,0.836206897,0.00137037,1.37,12.50,83.62,577.58
947,20131,Kansas,Nemaha County,717.43,0.7,30344,0,0.142089552,0.809154229,0,0.00,14.21,80.92,508.82
948,20133,Kansas,Neosho County,571.47,4.2,23845,1,0.23801008,0.705576329,0.001749873,1.75,23.80,70.56,759.28
949,20135,Kansas,Ness County,1074.75,1.1,34243,0,0.111498258,0.84738676,0,0.00,11.15,84.74,570.43
950,20137,Kansas,Norton County,878.13,1.2,25352,0,0.126484018,0.825570776,0,0.00,12.65,82.56,951.4
951,20139,Kansas,Osage County,705.52,4.4,27951,0,0.250942849,0.683637946,0,0.00,25.09,68.36,578.2
952,20141,Kansas,Osborne County,892.5,1.9,30843,1,0.131774102,0.819737593,0.001120448,1.12,13.18,81.97,412.7
953,20143,Kansas,Ottawa County,720.73,2.3,29230,1,0.147941382,0.788904396,0.001387482,1.39,14.79,78.89,589.94
954,20145,Kansas,Pawnee County,754.26,2.8,25131,1,0.217909301,0.71944658,0.001325803,1.33,21.79,71.94,405.02
955,20147,Kansas,Phillips County,885.88,2.2,27431,1,0.113366526,0.842589046,0.001128821,1.13,11.34,84.26,547.11
956,20149,Kansas,Pottawatomie County,841.02,2.6,29345,2,0.211506902,0.719277923,0.002378065,2.38,21.15,71.93,739.28
957,20151,Kansas,Pratt County,735.05,3.1,27442,1,0.202049396,0.741986337,0.001360452,1.36,20.20,74.20,346.05
958,20153,Kansas,Rawlins County,1069.42,1.9,28590,0,0.110497238,0.834944751,0,0.00,11.05,83.49,548.99
959,20155,Kansas,Reno County,1255.35,4.2,27073,2,0.284459229,0.643978164,0.001593181,1.59,28.45,64.40,633.58
960,20157,Kansas,Republic County,717.37,1.3,27424,1,0.148953301,0.802334944,0.001393981,1.39,14.90,80.23,529.13
961,20159,Kansas,Rice County,726.24,4,26737,1,0.187272218,0.743481918,0.001376955,1.38,18.73,74.35,637.95
962,20161,Kansas,Riley County,609.77,4.8,27272,1,0.434285714,0.479462759,0.001639963,1.64,43.43,47.95,588.81
963,20163,Kansas,Rooks County,890.53,3.3,26420,1,0.114802355,0.840622372,0.001122927,1.12,11.48,84.06,350.63
964,20165,Kansas,Rush County,717.76,3.9,26552,0,0.154002714,0.798507463,0,0.00,15.40,79.85,687.71
965,20167,Kansas,Russell County,886.26,6.8,26090,1,0.144218551,0.808132147,0.001128337,1.13,14.42,80.81,764.74
966,20169,Kansas,Saline County,720.23,3,28813,2,0.286899934,0.63034047,0.002776891,2.78,28.69,63.03,606.6
967,20171,Kansas,Scott County,717.54,1.3,29315,0,0.107457156,0.848540991,0,0.00,10.75,84.85,494.78
968,20173,Kansas,Sedgwick County,997.51,4.6,29530,18,0.369106501,0.560547718,0.018044932,18.04,36.91,56.05,868.92
969,20175,Kansas,Seward County,639.5,4.6,20754,2,0.314358001,0.637781995,0.003127443,3.13,31.44,63.78,510.52
970,20177,Kansas,Shawnee County,544.02,3.6,30974,6,0.451743428,0.479972301,0.011029006,11.03,45.17,48.00,459.26
971,20179,Kansas,Sheridan County,895.96,2.5,35465,1,0.092511013,0.870778267,0.001116121,1.12,9.25,87.08,474.81
972,20181,Kansas,Sherman County,1056.07,2.8,27919,1,0.134016555,0.805281829,0.000946907,0.95,13.40,80.53,750.39
973,20183,Kansas,Smith County,895.47,2.1,28994,1,0.146474677,0.811817279,0.001116732,1.12,14.65,81.18,524.96
974,20185,Kansas,Stafford County,792.05,3.5,28060,1,0.160828025,0.788216561,0.001262547,1.26,16.08,78.82,778.09
975,20187,Kansas,Stanton County,680.35,1.7,23033,1,0.177897574,0.781671159,0.001469832,1.47,17.79,78.17,568.18
976,20189,Kansas,Stevens County,727.29,6.5,24652,0,0.116028063,0.844036697,0,0.00,11.60,84.40,642.51
977,20191,Kansas,Sumner County,1181.94,3.4,26954,1,0.214767221,0.720876343,0.000846067,0.85,21.48,72.09,633.12
978,20193,Kansas,Thomas County,1074.69,1.8,30442,1,0.134079816,0.813092162,0.000930501,0.93,13.41,81.31,614.99
979,20195,Kansas,Trego County,889.48,1.6,34230,1,0.132282385,0.830020562,0.001124252,1.12,13.23,83.00,529.75
980,20197,Kansas,Wabaunsee County,794.3,2.4,27876,1,0.231437126,0.705988024,0.00125897,1.26,23.14,70.60,640.45
981,20199,Kansas,Wallace County,913.65,0.7,27966,0,0.057766367,0.912708601,0,0.00,5.78,91.27,368.5
982,20201,Kansas,Washington County,894.76,1.7,27841,1,0.141202839,0.797908106,0.001117618,1.12,14.12,79.79,672.05
983,20203,Kansas,Wichita County,718.57,2.3,29126,0,0.14882227,0.819057816,0,0.00,14.88,81.91,844.63
984,20205,Kansas,Wilson County,570.42,5.3,27471,0,0.157955198,0.788914417,0,0.00,15.80,78.89,645.93
985,20207,Kansas,Woodson County,497.82,8.7,22672,0,0.190140845,0.748591549,0,0.00,19.01,74.86,501.43
986,20209,Kansas,Wyandotte County,151.6,5.7,22335,1,0.61824004,0.326963996,0.006596306,6.60,61.82,32.70,520.4
987,21001,Kentucky,Adair County,405.28,4.9,21196,2,0.160792416,0.806635877,0.00493486,4.93,16.08,80.66,490.45
988,21003,Kentucky,Allen County,344.34,5,22294,1,0.166852195,0.799752628,0.002904106,2.90,16.69,79.98,355.44
989,21005,Kentucky,Anderson County,201.83,6.3,27250,2,0.230769231,0.722095672,0.00990933,9.91,23.08,72.21,311.33
990,21007,Kentucky,Ballard County,246.66,5.7,25217,1,0.199170124,0.771540151,0.004054164,4.05,19.92,77.15,598.8
991,21009,Kentucky,Barren County,487.54,6.9,21869,1,0.231418827,0.729876035,0.002051114,2.05,23.14,72.99,822.89
992,21011,Kentucky,Bath County,278.79,4.4,22238,1,0.297356347,0.673366834,0.003586929,3.59,29.74,67.34,476.63
993,21013,Kentucky,Bell County,359,10.5,15501,2,0.177064031,0.799258802,0.005571031,5.57,17.71,79.93,428.78
994,21015,Kentucky,Boone County,246.36,3.5,35991,3,0.2610947,0.679096438,0.012177302,12.18,26.11,67.91,733.37
995,21017,Kentucky,Bourbon County,289.72,5.3,27802,1,0.31748379,0.633488795,0.003451608,3.45,31.75,63.35,499.24
996,21019,Kentucky,Boyd County,159.86,7.8,26193,2,0.294526244,0.664824145,0.012510947,12.51,29.45,66.48,555.92
997,21021,Kentucky,Boyle County,180.17,5,26413,1,0.331141708,0.621905941,0.005550314,5.55,33.11,62.19,585.6
998,21023,Kentucky,Bracken County,205.61,4.4,24124,1,0.200170358,0.769733106,0.004863577,4.86,20.02,76.97,835.99
999,21025,Kentucky,Breathitt County,492.41,9.8,19053,1,0.268331006,0.696752793,0.002030828,2.03,26.83,69.68,527.69
1000,21027,Kentucky,Breckinridge County,567.17,8.3,23286,1,0.223616657,0.739760411,0.00176314,1.76,22.36,73.98,147.64
1001,21029,Kentucky,Bullitt County,297.02,3.5,29333,1,0.229076479,0.727328227,0.003366777,3.37,22.91,72.73,525.35
1002,21031,Kentucky,Butler County,426.09,5.8,22951,1,0.169865471,0.79426009,0.002346922,2.35,16.99,79.43,332.45
1003,21033,Kentucky,Caldwell County,344.79,4.3,28799,2,0.210984595,0.754688547,0.005800632,5.80,21.10,75.47,689.44
1004,21035,Kentucky,Calloway County,385.02,3.7,23219,1,0.296090779,0.646361993,0.002597268,2.60,29.61,64.64,909.97
1005,21037,Kentucky,Campbell County,151.31,3.6,34025,3,0.345129618,0.589814226,0.019826846,19.83,34.51,58.98,592.02
1006,21039,Kentucky,Carlisle County,189.43,3.2,30065,1,0.166217776,0.805694498,0.005278995,5.28,16.62,80.57,491.96
1007,21041,Kentucky,Carroll County,128.57,7.4,25217,1,0.28719813,0.672033238,0.007777864,7.78,28.72,67.20,543.3
1008,21043,Kentucky,Carter County,409.5,5.8,18778,1,0.221681114,0.738969514,0.002442002,2.44,22.17,73.90,476.27
1009,21045,Kentucky,Casey County,444.23,7.3,18457,1,0.119136378,0.851506679,0.002251086,2.25,11.91,85.15,266.13
1010,21047,Kentucky,Christian County,717.5,6,23021,3,0.325705741,0.639267751,0.004181185,4.18,32.57,63.93,459.92
1011,21049,Kentucky,Clark County,252.46,4.8,28802,1,0.290619403,0.6613969,0.003961024,3.96,29.06,66.14,536.45
1012,21051,Kentucky,Clay County,469.25,8.2,15391,2,0.111209701,0.866755398,0.00426212,4.26,11.12,86.68,522.59
1013,21053,Kentucky,Clinton County,197.25,6.7,21019,2,0.122810956,0.855186349,0.010139417,10.14,12.28,85.52,442.89
1014,21055,Kentucky,Crittenden County,359.95,1.9,23959,1,0.152874133,0.815163528,0.002778164,2.78,15.29,81.52,489.88
1015,21057,Kentucky,Cumberland County,305.18,4,18728,2,0.149950996,0.817379941,0.006553509,6.55,15.00,81.74,647.24
1016,21059,Kentucky,Daviess County,458.35,4.3,28806,3,0.309560238,0.631819374,0.006545217,6.55,30.96,63.18,415.69
1017,21061,Kentucky,Edmonson County,302.88,7.9,21802,1,0.186867723,0.789272762,0.003301638,3.30,18.69,78.93,698.86
1018,21063,Kentucky,Elliott County,234.32,1.7,13856,1,0.259922726,0.702493853,0.004267668,4.27,25.99,70.25,148.01
1019,21065,Kentucky,Estill County,253.08,8.9,17746,2,0.200072228,0.764897075,0.007902639,7.90,20.01,76.49,51.32
1020,21067,Kentucky,Fayette County,283.65,4.5,34442,7,0.512636652,0.417964617,0.024678301,24.68,51.26,41.80,435.93
1021,21069,Kentucky,Fleming County,348.54,7.1,23593,1,0.21568,0.75552,0.002869111,2.87,21.57,75.55,522.18
1022,21071,Kentucky,Floyd County,393.35,11.2,19471,6,0.24302403,0.725924581,0.015253591,15.25,24.30,72.59,361.1
1023,21073,Kentucky,Franklin County,207.75,3.6,30711,1,0.449538591,0.495763423,0.004813478,4.81,44.95,49.58,315.66
1024,21075,Kentucky,Fulton County,205.5,10.7,18247,2,0.325073499,0.650566989,0.00973236,9.73,32.51,65.06,572.34
1025,21077,Kentucky,Gallatin County,101.23,5.8,23638,2,0.224655069,0.732753449,0.019756989,19.76,22.47,73.28,904.45
1026,21079,Kentucky,Garrard County,230.08,6.3,26272,1,0.190857743,0.775515565,0.004346314,4.35,19.09,77.55,447.2
1027,21081,Kentucky,Grant County,257.97,2.8,23721,1,0.19997906,0.760967438,0.00387642,3.88,20.00,76.10,521.58
1028,21083,Kentucky,Graves County,551.74,4.6,24750,1,0.199493427,0.764141841,0.001812448,1.81,19.95,76.41,532.68
1029,21085,Kentucky,Grayson County,496.7,4.3,21231,1,0.185441121,0.77801969,0.002013288,2.01,18.54,77.80,758.36
1030,21087,Kentucky,Green County,286.03,4.1,22506,1,0.15606828,0.820108798,0.003496137,3.50,15.61,82.01,413.93
1031,21089,Kentucky,Greenup County,344.4,5.6,27722,1,0.254903166,0.709867814,0.0029036,2.90,25.49,70.99,870.14
1032,21091,Kentucky,Hancock County,187.65,5.6,24830,1,0.289841566,0.649580615,0.00532907,5.33,28.98,64.96,418.56
1033,21093,Kentucky,Hardin County,623.28,5.1,28606,2,0.323429128,0.625565375,0.003208831,3.21,32.34,62.56,979.33
1034,21095,Kentucky,Harlan County,465.83,10.2,16468,5,0.127699181,0.849683544,0.010733529,10.73,12.77,84.97,476.43
1035,21097,Kentucky,Harrison County,306.36,4.2,24154,1,0.261255467,0.699125289,0.003264134,3.26,26.13,69.91,512.4
1036,21099,Kentucky,Hart County,412.09,5.8,20742,1,0.238259193,0.732681449,0.002426654,2.43,23.83,73.27,551.63
1037,21101,Kentucky,Henderson County,436.67,4.7,26212,3,0.340595166,0.617458867,0.006870177,6.87,34.06,61.75,505.08
1038,21103,Kentucky,Henry County,286.28,3.3,25202,1,0.255950714,0.692243069,0.003493084,3.49,25.60,69.22,575.85
1039,21105,Kentucky,Hickman County,242.27,5.6,28114,1,0.208159481,0.768196569,0.004127626,4.13,20.82,76.82,538.73
1040,21107,Kentucky,Hopkins County,542,5.2,25042,2,0.212054121,0.751635916,0.003690037,3.69,21.21,75.16,1065.48
1041,21109,Kentucky,Jackson County,345.2,9.5,18560,2,0.087684191,0.889394215,0.005793743,5.79,8.77,88.94,579.69
1042,21111,Kentucky,Jefferson County,380.42,5.2,33251,11,0.540918084,0.407502735,0.028915409,28.92,54.09,40.75,264.12
1043,21113,Kentucky,Jessamine County,172.12,5.4,31146,1,0.263781556,0.664348274,0.0058099,5.81,26.38,66.43,547.57
1044,21115,Kentucky,Johnson County,261.95,8.2,21974,1,0.130753138,0.841317992,0.003817522,3.82,13.08,84.13,287.55
1045,21117,Kentucky,Kenton County,160.25,3.9,33330,2,0.336735971,0.597427161,0.012480499,12.48,33.67,59.74,280.14
1046,21119,Kentucky,Knott County,351.52,11,18475,2,0.216296039,0.75694927,0.005689577,5.69,21.63,75.69,485.45
1047,21121,Kentucky,Knox County,386.3,6.2,17832,3,0.146737772,0.82368136,0.007765985,7.77,14.67,82.37,218.77
1048,21123,Kentucky,Larue County,261.52,4.4,24803,1,0.200974996,0.754678409,0.003823799,3.82,20.10,75.47,533.01
1049,21125,Kentucky,Laurel County,433.95,5.8,22398,1,0.13864818,0.829954456,0.002304413,2.30,13.86,83.00,560.42
1050,21127,Kentucky,Lawrence County,415.6,7.9,18124,1,0.173099221,0.797747225,0.00240616,2.41,17.31,79.77,435.91
1051,21129,Kentucky,Lee County,208.86,9.9,17386,2,0.166729253,0.807735637,0.009575792,9.58,16.67,80.77,305.74
1052,21131,Kentucky,Leslie County,400.84,9.9,15838,2,0.089146423,0.894807221,0.004989522,4.99,8.91,89.48,281.48
1053,21133,Kentucky,Letcher County,337.91,12.6,20641,3,0.16887526,0.798707699,0.008878104,8.88,16.89,79.87,307.78
1054,21135,Kentucky,Lewis County,482.84,5.4,19860,2,0.148309087,0.82429624,0.004142159,4.14,14.83,82.43,252.33
1055,21137,Kentucky,Lincoln County,334.1,5.1,21480,1,0.195185767,0.767974882,0.002993116,2.99,19.52,76.80,279.52
1056,21139,Kentucky,Livingston County,313.13,4.9,27728,1,0.19108143,0.769065058,0.003193562,3.19,19.11,76.91,606.3
1057,21141,Kentucky,Logan County,552.13,4.3,24221,2,0.252845081,0.713839941,0.003622335,3.62,25.28,71.38,586.83
1058,21143,Kentucky,Lyon County,213.84,1.4,26994,1,0.263955544,0.704470826,0.004676394,4.68,26.40,70.45,668.16
1059,21145,Kentucky,McCracken County,248.74,3.8,32357,4,0.291970336,0.664045518,0.016081048,16.08,29.20,66.40,645.18
1060,21147,Kentucky,McCreary County,426.8,9.7,14505,2,0.115038115,0.868329868,0.004686036,4.69,11.50,86.83,732.05
1061,21149,Kentucky,McLean County,252.47,7.3,25610,1,0.216429354,0.740635268,0.003960867,3.96,21.64,74.06,216.81
1062,21151,Kentucky,Madison County,437.29,4.9,25837,1,0.31601372,0.627873948,0.002286812,2.29,31.60,62.79,684.19
1063,21153,Kentucky,Magoffin County,308.44,16.1,18243,2,0.229219636,0.747897516,0.006484243,6.48,22.92,74.79,387.71
1064,21155,Kentucky,Marion County,343.01,8.2,22241,2,0.330414406,0.631721756,0.005830734,5.83,33.04,63.17,252.23
1065,21157,Kentucky,Marshall County,301.25,3,29792,1,0.220170284,0.738817604,0.003319502,3.32,22.02,73.88,632.29
1066,21159,Kentucky,Martin County,229.61,8.2,18017,3,0.091875475,0.886610985,0.013065633,13.07,9.19,88.66,588.91
1067,21161,Kentucky,Mason County,240.13,4.8,28411,2,0.273155851,0.685524126,0.008328822,8.33,27.32,68.55,222.06
1068,21163,Kentucky,Meade County,305.42,5,27861,1,0.247566064,0.708500368,0.00327418,3.27,24.76,70.85,595.94
1069,21165,Kentucky,Menifee County,203.59,2.8,20588,1,0.251889169,0.723281756,0.004911833,4.91,25.19,72.33,591.36
1070,21167,Kentucky,Mercer County,248.8,7.8,27061,1,0.226391908,0.731638151,0.004019293,4.02,22.64,73.16,117.67
1071,21169,Kentucky,Metcalfe County,289.65,4.5,19121,1,0.211438475,0.756282496,0.003452443,3.45,21.14,75.63,786.88
1072,21171,Kentucky,Monroe County,329.37,6.5,23481,3,0.12041675,0.857142857,0.009108298,9.11,12.04,85.71,697.89
1073,21173,Kentucky,Montgomery County,197.37,4.7,22381,3,0.27612136,0.686893416,0.015199878,15.20,27.61,68.69,512.82
1074,21175,Kentucky,Morgan County,381.13,5.9,18310,1,0.211078473,0.761225346,0.002623777,2.62,21.11,76.12,350.05
1075,21177,Kentucky,Muhlenberg County,467.08,5.7,22612,3,0.250804844,0.719990802,0.006422883,6.42,25.08,72.00,213.17
1076,21179,Kentucky,Nelson County,417.51,4,32735,1,0.309908001,0.646885988,0.002395152,2.40,30.99,64.69,714.59
1077,21181,Kentucky,Nicholas County,195.17,5.9,22212,1,0.27740571,0.689813183,0.005123738,5.12,27.74,68.98,543.61
1078,21183,Kentucky,Ohio County,587.27,6.7,24297,1,0.200038469,0.763800731,0.001702794,1.70,20.00,76.38,384.3
1079,21185,Kentucky,Oldham County,187.22,2.8,42272,1,0.312686522,0.623332724,0.00534131,5.34,31.27,62.33,605.57
1080,21187,Kentucky,Owen County,351.1,3.8,25640,3,0.212527517,0.74944967,0.008544574,8.54,21.25,74.94,462.1
1081,21189,Kentucky,Owsley County,197.41,12.8,18940,2,0.145702903,0.838929994,0.010131199,10.13,14.57,83.89,568.03
1082,21191,Kentucky,Pendleton County,277.16,3.6,24120,1,0.193806194,0.766566767,0.003608024,3.61,19.38,76.66,332.49
1083,21193,Kentucky,Perry County,339.67,11,23135,4,0.202157865,0.772099186,0.011776136,11.78,20.22,77.21,581.3
1084,21195,Kentucky,Pike County,786.83,8.7,22437,2,0.173600682,0.801233916,0.002541845,2.54,17.36,80.12,338.01
1085,21197,Kentucky,Powell County,178.98,6.3,20841,1,0.256865913,0.709410339,0.005587216,5.59,25.69,70.94,317.31
1086,21199,Kentucky,Pulaski County,658.41,7.3,24646,1,0.150205247,0.81741924,0.00151881,1.52,15.02,81.74,373.27
1087,21201,Kentucky,Robertson County,99.91,8.9,22552,1,0.219151037,0.749259625,0.010009008,10.01,21.92,74.93,586.49
1088,21203,Kentucky,Rockcastle County,316.55,7.8,20892,1,0.136853126,0.83891714,0.003159059,3.16,13.69,83.89,230.94
1089,21205,Kentucky,Rowan County,279.8,4.3,20488,1,0.373201948,0.586023332,0.003573981,3.57,37.32,58.60,541.8
1090,21207,Kentucky,Russell County,253.66,5.7,20674,3,0.133765757,0.839921674,0.011826855,11.83,13.38,83.99,198.86
1091,21209,Kentucky,Scott County,281.77,2.9,32796,1,0.319259903,0.623039033,0.003548994,3.55,31.93,62.30,498.21
1092,21211,Kentucky,Shelby County,379.64,3.6,32468,1,0.305208384,0.641735155,0.002634074,2.63,30.52,64.17,405.4
1093,21213,Kentucky,Simpson County,234.2,4.2,24458,1,0.284954811,0.674774056,0.004269855,4.27,28.50,67.48,554.21
1094,21215,Kentucky,Spencer County,186.68,4.4,33661,2,0.20201914,0.756756757,0.01071352,10.71,20.20,75.68,560.74
1095,21217,Kentucky,Taylor County,266.33,5,23602,1,0.225909212,0.736218034,0.00375474,3.75,22.59,73.62,332.92
1096,21219,Kentucky,Todd County,374.5,6.7,23143,1,0.218402851,0.757073989,0.002670227,2.67,21.84,75.71,699.45
1097,21221,Kentucky,Trigg County,441.43,8,28264,1,0.235459941,0.73115727,0.002265365,2.27,23.55,73.12,791.89
1098,21223,Kentucky,Trimble County,151.65,5.9,27237,1,0.232171157,0.731907026,0.006594131,6.59,23.22,73.19,781.44
